LOCATION,SUBJECT,TIME,Consumption kg_cap,Consumption THND_TONNE,Country,Latitude (average),Longitude (average),region,sub-region,Population
MYS,POULTRY,1998,28.889714837511,734.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,22114654.0
MYS,POULTRY,1999,29.1301906057057,758.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,22661298.0
MYS,POULTRY,2000,27.7668306950034,739.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,23194257.0
MYS,POULTRY,2001,28.6945005551617,780.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,23709119.0
MYS,POULTRY,2002,30.6171876216602,849.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,24208391.0
MYS,POULTRY,2003,30.820179963987894,871.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,24698819.0
MYS,POULTRY,2004,32.4111411521303,933.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,25190652.0
MYS,POULTRY,2005,33.4313842546864,980.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,25690611.0
MYS,POULTRY,2006,34.813930598312105,1039.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,26201961.0
MYS,POULTRY,2007,35.126770395438,1067.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,26720370.0
MYS,POULTRY,2008,34.1355908023629,1055.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,27236006.0
MYS,POULTRY,2009,36.172201892771895,1137.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,27735040.0
MYS,POULTRY,2010,39.61948114297911,1266.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,28208035.0
MYS,POULTRY,2011,40.1918316506825,1305.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,28650955.0
MYS,POULTRY,2012,40.6010073757991,1339.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,29068159.0
MYS,POULTRY,2013,41.0352899013316,1374.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,29468872.0
MYS,POULTRY,2014,41.5838405457829,1413.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,29866559.0
MYS,POULTRY,2015,41.6339581174514,1435.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,30270962.0
MYS,POULTRY,2016,41.3220775504364,1444.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,30684804.0
MYS,POULTRY,2017,41.691946492757104,1476.47196028483,Malaysia,2.5,112.5,Asia,South-eastern Asia,31105028.0
MYS,POULTRY,2018,41.77988280283721,1498.88083229272,Malaysia,2.5,112.5,Asia,South-eastern Asia,31528585.0
MYS,SHEEP,1990,0.38657741706980897,8.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,18029824.0
MYS,SHEEP,1991,0.37627279349946,8.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,18519937.0
MYS,SHEEP,1992,0.4582211646107461,10.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,19002656.0
MYS,SHEEP,1993,0.44668327516298906,10.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,19484898.0
MYS,SHEEP,1994,0.39196297731514296,9.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,19977500.0
MYS,SHEEP,1995,0.5519804954024949,13.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,20487607.0
MYS,SHEEP,1996,0.6208585909896489,15.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,21017613.0
MYS,SHEEP,1997,0.524575009411628,13.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,21562793.0
MYS,SHEEP,1998,0.551029983276777,14.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,22114654.0
MYS,SHEEP,1999,0.538024628601424,14.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,22661298.0
MYS,SHEEP,2000,0.52602926891752,14.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,23194257.0
MYS,SHEEP,2001,0.625392960817626,17.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,23709119.0
MYS,SHEEP,2002,0.540939710630039,15.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,24208391.0
MYS,SHEEP,2003,0.4600026860296701,13.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,24698819.0
MYS,SHEEP,2004,0.521079439744861,15.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,25190652.0
MYS,SHEEP,2005,0.545818518443859,16.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,25690611.0
MYS,SHEEP,2006,0.603128730288371,18.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,26201961.0
MYS,SHEEP,2007,0.658421188293122,20.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,26720370.0
MYS,SHEEP,2008,0.64712020478413,20.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,27236006.0
MYS,SHEEP,2009,0.6362744396265939,20.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,27735040.0
MYS,SHEEP,2010,0.7510802112413101,24.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,28208035.0
MYS,SHEEP,2011,0.615966768592835,20.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,28650955.0
MYS,SHEEP,2012,0.667081525218507,22.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,29068159.0
MYS,SHEEP,2013,0.806370325572019,27.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,29468872.0
MYS,SHEEP,2014,0.971172496822955,33.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,29866559.0
MYS,SHEEP,2015,1.04447560434024,36.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,30270962.0
MYS,SHEEP,2016,1.14465588782372,40.0,Malaysia,2.5,112.5,Asia,South-eastern Asia,30684804.0
MYS,SHEEP,2017,1.14679285675781,40.612339784903,Malaysia,2.5,112.5,Asia,South-eastern Asia,31105028.0
MYS,SHEEP,2018,1.15323928247615,41.373219348359,Malaysia,2.5,112.5,Asia,South-eastern Asia,31528585.0
MOZ,BEEF,1990,0.7852246153708091,15.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,12987292.0
MOZ,BEEF,1991,0.7653144895899008,15.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,13328032.0
MOZ,BEEF,1992,0.689946979686694,14.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,13806001.0
MOZ,BEEF,1993,0.7106175740463511,15.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,14370946.0
MOZ,BEEF,1994,0.683457147562304,15.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,14948048.0
MOZ,BEEF,1995,0.6598337219020811,15.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,15483286.0
MOZ,BEEF,1996,0.639823335636697,15.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,15960442.0
MOZ,BEEF,1997,0.622299663958181,15.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,16397183.0
MOZ,BEEF,1998,0.606327285074301,15.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,16813949.0
MOZ,BEEF,1999,0.5119817802000329,13.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,17244188.0
MOZ,BEEF,2000,0.498233188462452,13.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,17711927.0
MOZ,BEEF,2001,0.484239339816819,13.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,18221888.0
MOZ,BEEF,2002,0.4703153490256721,13.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,18764155.0
MOZ,BEEF,2003,0.526883608901824,15.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,19331100.0
MOZ,BEEF,2004,0.5798327353097671,17.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,19910552.0
MOZ,BEEF,2005,0.6626691936451921,20.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,20493925.0
MOZ,BEEF,2006,0.547431991925608,17.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,21080110.0
MOZ,BEEF,2007,0.720047371066797,23.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,21673316.0
MOZ,BEEF,2008,0.6088314480577621,20.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,22276596.0
MOZ,BEEF,2009,0.621622044493761,21.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,22894710.0
MOZ,BEEF,2010,0.6331856722417161,22.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,23531574.0
MOZ,BEEF,2011,0.615583373173036,22.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,24187487.0
MOZ,BEEF,2012,0.816074966978109,30.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,24862648.0
MOZ,BEEF,2013,0.84633119206504,32.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,25560725.0
MOZ,BEEF,2014,0.8230368000329208,32.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,26286163.0
MOZ,BEEF,2015,0.825652855507891,33.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,27042002.0
MOZ,BEEF,2016,0.803440254652302,33.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,27829942.0
MOZ,BEEF,2017,0.830741577272773,35.054814203916,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,28649007.0
MOZ,BEEF,2018,0.837092019293853,36.28075200348,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,29495962.0
MOZ,PIG,1990,0.69997165713055,12.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,12987292.0
MOZ,PIG,1991,0.6822232021487111,12.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,13328032.0
MOZ,PIG,1992,0.658969768353822,12.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,13806001.0
MOZ,PIG,1993,0.633464808864176,12.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,14370946.0
MOZ,PIG,1994,0.6092532286841109,12.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,14948048.0
MOZ,PIG,1995,0.588194632095569,12.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,15483286.0
MOZ,PIG,1996,0.570356802053285,12.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,15960442.0
MOZ,PIG,1997,0.554735700442722,12.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,16397183.0
MOZ,PIG,1998,0.540497465551948,12.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,16813949.0
MOZ,PIG,1999,0.5266098310628909,12.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,17244188.0
MOZ,PIG,2000,5.21009562792164,122.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,17711927.0
MOZ,PIG,2001,4.93924126613156,119.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,18221888.0
MOZ,PIG,2002,4.63596558325305,115.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,18764155.0
MOZ,PIG,2003,3.8748525980379904,99.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,19331100.0
MOZ,PIG,2004,4.10463106071385,108.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,19910552.0
MOZ,PIG,2005,4.35657661307882,118.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,20493925.0
MOZ,PIG,2006,3.0858603376781297,86.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,21080110.0
MOZ,PIG,2007,3.4186596921954,98.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,21673316.0
MOZ,PIG,2008,3.08677544165286,91.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,22276596.0
MOZ,PIG,2009,3.1334825508154904,95.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,22894710.0
MOZ,PIG,2010,3.1749738708120296,99.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,23531574.0
MOZ,PIG,2011,3.42967879339263,110.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,24187487.0
MOZ,PIG,2012,3.78891948954122,125.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,24862648.0
MOZ,PIG,2013,3.94904179440348,134.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,25560725.0
MOZ,PIG,2014,3.8403484972964703,134.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,26286163.0
MOZ,PIG,2015,3.84732785137963,138.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,27042002.0
MOZ,PIG,2016,3.82521035526667,141.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,27829942.0
MOZ,PIG,2017,3.81450801487166,144.452044150715,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,28649007.0
MOZ,PIG,2018,3.78868690319146,147.36530008853398,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,29495962.0
MOZ,POULTRY,1990,1.84266043073683,28.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,12987292.0
MOZ,POULTRY,1991,1.8600786451746896,29.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,13328032.0
MOZ,POULTRY,1992,1.79667825730657,29.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,13806001.0
MOZ,POULTRY,1993,1.72713909425361,29.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,14370946.0
MOZ,POULTRY,1994,1.8329669786051896,32.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,14948048.0
MOZ,POULTRY,1995,1.71431085080845,31.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,15483286.0
MOZ,POULTRY,1996,1.7159452506218502,32.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,15960442.0
MOZ,POULTRY,1997,1.7732577091075,34.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,16397183.0
MOZ,POULTRY,1998,1.82937603725275,36.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,16813949.0
MOZ,POULTRY,1999,1.63384075791307,33.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,17244188.0
MOZ,POULTRY,2000,1.68632771479599,35.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,17711927.0
MOZ,POULTRY,2001,1.59213637882629,34.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,18221888.0
MOZ,POULTRY,2002,1.9102038791196496,42.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,18764155.0
MOZ,POULTRY,2003,1.19226233785784,27.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,19331100.0
MOZ,POULTRY,2004,1.28635161446873,30.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,19910552.0
MOZ,POULTRY,2005,1.45787222601942,35.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,20493925.0
MOZ,POULTRY,2006,1.45736516842044,36.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,21080110.0
MOZ,POULTRY,2007,1.33812530076513,34.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,21673316.0
MOZ,POULTRY,2008,1.4542374016465405,38.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,22276596.0
MOZ,POULTRY,2009,1.71178641912295,46.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,22894710.0
MOZ,POULTRY,2010,1.59200969020774,44.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,23531574.0
MOZ,POULTRY,2011,1.65328105937901,47.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,24187487.0
MOZ,POULTRY,2012,1.43629194188147,42.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,24862648.0
MOZ,POULTRY,2013,1.5959388193226498,48.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,25560725.0
MOZ,POULTRY,2014,1.77834737149971,55.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,26286163.0
MOZ,POULTRY,2015,1.8242996426460096,58.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,27042002.0
MOZ,POULTRY,2016,1.77522037218413,58.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,27829942.0
MOZ,POULTRY,2017,1.7847539954475302,59.906707829169996,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,28649007.0
MOZ,POULTRY,2018,1.81766957547047,62.666203492616994,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,29495962.0
MOZ,SHEEP,1990,0.855520914270672,13.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,12987292.0
MOZ,SHEEP,1991,0.962109644055875,15.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,13328032.0
MOZ,SHEEP,1992,0.929316339986159,15.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,13806001.0
MOZ,SHEEP,1993,0.95290432786406,16.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,14370946.0
MOZ,SHEEP,1994,0.973763707384006,17.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,14948048.0
MOZ,SHEEP,1995,0.995406300469425,18.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,15483286.0
MOZ,SHEEP,1996,1.07246578163865,20.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,15960442.0
MOZ,SHEEP,1997,1.0952474085664,21.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,16397183.0
MOZ,SHEEP,1998,1.21958402483517,24.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,16813949.0
MOZ,SHEEP,1999,1.1882478239367802,24.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,17244188.0
MOZ,SHEEP,2000,1.20451979628285,25.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,17711927.0
MOZ,SHEEP,2001,1.21751605439657,26.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,18221888.0
MOZ,SHEEP,2002,1.1370261185236,25.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,18764155.0
MOZ,SHEEP,2003,1.05978874476253,24.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,19331100.0
MOZ,SHEEP,2004,1.07195967872394,25.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,19910552.0
MOZ,SHEEP,2005,1.04133730429959,25.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,20493925.0
MOZ,SHEEP,2006,0.890612047368048,22.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,21080110.0
MOZ,SHEEP,2007,0.905202409341116,23.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,21673316.0
MOZ,SHEEP,2008,0.956735132662198,25.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,22276596.0
MOZ,SHEEP,2009,0.744254964836067,20.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,22894710.0
MOZ,SHEEP,2010,0.7236407682762471,20.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,23531574.0
MOZ,SHEEP,2011,0.738700047807644,21.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,24187487.0
MOZ,SHEEP,2012,0.7865408253160441,23.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,24862648.0
MOZ,SHEEP,2013,0.764720684258769,23.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,25560725.0
MOZ,SHEEP,2014,0.776006125745326,24.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,26286163.0
MOZ,SHEEP,2015,0.7863360528646579,25.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,27042002.0
MOZ,SHEEP,2016,0.7651811949069541,25.0,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,27829942.0
MOZ,SHEEP,2017,0.777123502656593,26.084777364039997,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,28649007.0
MOZ,SHEEP,2018,0.7857938992578491,27.091128695050998,Mozambique,-18.25,35.0,Africa,Sub-Saharan Africa,29495962.0
NGA,BEEF,1990,1.4934528095581,204.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,95212450.0
NGA,BEEF,1991,1.4701468434051002,206.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,97667632.0
NGA,BEEF,1992,1.46134213240237,210.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,100161710.0
NGA,BEEF,1993,1.65591983098759,244.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,102700753.0
NGA,BEEF,1994,1.75408586169917,265.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,105293700.0
NGA,BEEF,1995,1.7237750544570902,267.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,107948335.0
NGA,BEEF,1996,1.76944739177427,281.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,110668794.0
NGA,BEEF,1997,1.81180003869268,295.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,113457663.0
NGA,BEEF,1998,1.78503139079531,298.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,116319759.0
NGA,BEEF,1999,1.74669602807332,299.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,119260063.0
NGA,BEEF,2000,1.5893978940844098,279.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,122283850.0
NGA,BEEF,2001,1.7664572153111398,318.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,125394046.0
NGA,BEEF,2002,1.94434996504348,359.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,128596076.0
NGA,BEEF,2003,1.63144958104254,309.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,131900631.0
NGA,BEEF,2004,1.6723843834731102,325.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,135320422.0
NGA,BEEF,2005,1.53927368343393,307.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,138865016.0
NGA,BEEF,2006,1.2650189602828,259.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,142538308.0
NGA,BEEF,2007,1.5602860977557298,328.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,146339977.0
NGA,BEEF,2008,1.51936582623325,328.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,150269623.0
NGA,BEEF,2009,1.49284369262909,331.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,154324933.0
NGA,BEEF,2010,1.09769663102477,250.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,158503197.0
NGA,BEEF,2011,1.22671538194232,287.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,162805071.0
NGA,BEEF,2012,1.20660673655079,290.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,167228767.0
NGA,BEEF,2013,1.64046816820522,405.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,171765769.0
NGA,BEEF,2014,1.6644504983462802,422.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,176404902.0
NGA,BEEF,2015,1.6635386359180802,433.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,181137448.0
NGA,BEEF,2016,1.6359377062303,437.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,185960289.0
NGA,BEEF,2017,1.64093632731273,449.700804043123,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,190873311.0
NGA,BEEF,2018,1.6316608737302198,458.619872604718,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,195874740.0
NGA,PIG,1990,0.872854142056855,107.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,95212450.0
NGA,PIG,1991,0.850890815191327,107.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,97667632.0
NGA,PIG,1992,0.868454752970551,112.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,100161710.0
NGA,PIG,1993,0.8847730900229959,117.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,102700753.0
NGA,PIG,1994,0.899831863068966,122.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,105293700.0
NGA,PIG,1995,0.956791996518878,133.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,107948335.0
NGA,PIG,1996,0.968293427811809,138.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,110668794.0
NGA,PIG,1997,0.978635236396036,143.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,113457663.0
NGA,PIG,1998,0.981168261115008,147.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,116319759.0
NGA,PIG,1999,1.0154704858861,156.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,119260063.0
NGA,PIG,2000,1.00295645912423,158.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,122283850.0
NGA,PIG,2001,1.14510231882029,185.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,125394046.0
NGA,PIG,2002,1.16475305904356,193.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,128596076.0
NGA,PIG,2003,1.05308825938585,179.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,131900631.0
NGA,PIG,2004,1.06650341254628,186.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,135320422.0
NGA,PIG,2005,1.07827948024265,193.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,138865016.0
NGA,PIG,2006,1.09393090233391,201.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,142538308.0
NGA,PIG,2007,1.1078303120912,209.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,146339977.0
NGA,PIG,2008,1.12523068420167,218.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,150269623.0
NGA,PIG,2009,1.13577249087896,226.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,154324933.0
NGA,PIG,2010,1.14486622339795,234.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,158503197.0
NGA,PIG,2011,1.16211284963297,244.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,162805071.0
NGA,PIG,2012,1.1590557321547,250.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,167228767.0
NGA,PIG,2013,1.15093163547096,255.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,171765769.0
NGA,PIG,2014,1.12510993740618,256.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,176404902.0
NGA,PIG,2015,1.1044886674106,258.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,181137448.0
NGA,PIG,2016,1.08456412822329,260.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,185960289.0
NGA,PIG,2017,1.05512605130517,259.50140752643,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,190873311.0
NGA,PIG,2018,1.04056181579224,262.478836477794,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,195874740.0
NGA,POULTRY,1990,1.60138301260179,174.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,95212450.0
NGA,POULTRY,1991,1.4803420364938995,165.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,97667632.0
NGA,POULTRY,1992,1.4172036353420503,162.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,100161710.0
NGA,POULTRY,1993,1.40772575795901,165.0,Nigeria,10.0,8.0,Africa,Sub-Saharan Africa,102700753.0
